Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9
-3.6107012651139954,262.491,1,1,8.567852086515106,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.8444988333068033,152.034,2,0,5.72446056829307,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.048348685632787,112.3886,1,2,7.4838165864364035,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.4207347533490515,61.451,1,0,6.63201760072235,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.3688553527257135,125.9704,0,2,7.5377262154170195,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-1.797548123204012,171.8764,1,1,8.237236087084867,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-1.9078262732029052,41.5796,2,0,3.720368673454259,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.3182227868792205,51.1324,1,1,5.559380823794082,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.942722198972355,96.341,0,2,5.263115020930773,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.5732631171880858,110.9202,1,1,7.431182968108933,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-1.7423213150495038,127.5362,1,1,8.445898976010449,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.749845866834228,225.9404,0,2,8.507322397019962,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.795853091255754,95.4436,2,1,7.257111311913679,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.004388793341774,246.4144,1,1,7.110754904924605,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-2.1250405613712497,231.03,1,1,8.586661418437176,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.6234021007021524,176.237,1,1,7.475548970806801,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.4024404786142695,195.211,0,2,7.8451587638765785,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.877859019745165,43.3454,0,2,6.914422612831815,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-4.224751264636945,85.225,0,2,6.98649715016541,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.135244349148454,36.7164,1,1,5.733118630754709,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.097184060476965,178.666,0,2,7.8307133387458405,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.8501248234112415,128.831,2,0,7.264128884523014,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.414581287261679,260.1594,0,2,7.646485204485088,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.2488600776379566,85.6908,0,2,7.565010174222136,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-5.2506415373049276,264.0884,2,1,8.670728506516882,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.3131817241310872,91.4488,2,0,7.641383152625628,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.4131209861397616,173.1738,1,2,8.895424073134993,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.510070205054468,256.4988,0,2,8.91636724695184,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.569649092937706,110.5202,1,1,6.109427144419985,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-4.088249037736034,250.4408,1,2,6.2159703900814005,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.1177151788288833,126.202,1,2,8.207553951031615,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.2623553318236476,103.1964,1,2,6.601739241821108,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.6817791799760278,253.0698,2,1,8.71408725327599,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-3.445855976530405,101.0016,1,2,7.661637009433852,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.8452899721197946,153.0024,1,1,7.730629880607113,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.6410185319714838,190.3846,2,0,6.351328568030798,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-4.617642745988628,151.1366,2,1,7.726234269153421,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.494217356204499,147.3734,1,2,5.693553031854917,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-2.305189601784382,46.306,1,2,6.326635955876534,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.973284289245829,222.1772,2,1,8.623250865802435,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.1225039523925497,95.5094,1,0,7.121028041959589,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-2.6418119019686173,113.5518,1,1,6.344335532662244,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.8070648610279907,174.0712,1,2,8.260225605249426,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.4022717285661734,198.4768,1,1,7.229503656786967,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.837112395487583,142.7128,1,2,7.533461816653323,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-2.147267208900505,196.211,1,2,8.612413914492155,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.4589663877579735,94.3462,1,0,6.830293083088939,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-4.930353384264606,47.9034,2,1,6.368600154240756,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.510758520358329,141.4154,2,0,7.257111311913679,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.997206079071997,80.2644,1,1,6.848825331019462,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.0730248496417585,99.3384,2,0,7.768500154499319,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.5940362924365115,87.9856,1,2,8.086953884464634,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.2565173264265295,125.2678,2,0,5.538654694083491,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-4.378034374360548,167.0474,2,1,8.681971598071884,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-1.9170925554215954,93.7436,1,2,7.033967762362324,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.83466114979698,224.972,1,1,8.948540189684422,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-1.9561015231370662,250.5382,1,1,7.928665527642253,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.9049384159864342,241.2854,1,1,8.578679335662686,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-11.512925464970229,98.0068,1,2,6.774065256633728,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-3.5165489083339097,92.6436,2,0,6.946956386173992,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.3358779713282454,235.0958,2,1,8.01896963037778,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-4.213090328655076,193.6162,2,1,8.255393010423745,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-2.911607085938099,59.1904,2,0,6.26779545693726,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-2.09201146114116,89.1514,2,0,7.779420044567417,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-3.5081103350614486,60.222,1,2,7.425248232624385,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.9492674585335332,112.7176,0,2,6.686638684502243,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.3658322456402776,115.5834,1,1,7.144420921347488,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.38202298107082,148.0076,1,1,6.787670908535042,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-1.753515700437245,228.272,1,2,6.115326866416477,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.9679343285322177,147.5392,1,1,8.262976638614212,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.1381741958694715,146.6418,1,2,8.392594131604085,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.1677870663966945,122.4388,1,2,8.60317035562548,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-2.051883263424531,223.9404,1,0,8.507322397019962,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3.0084715344596535,62.6168,1,1,6.86563244915906,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-4.7870836260730005,149.9708,1,1,7.57871840800477,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-3.84562894125084,103.2306,1,0,7.784974071595626,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-1.8876256391662531,194.3478,1,2,5.959704519696969,True,False,False,False,True,False,False,False,False,False,False,False,False,False
-3.42584409180606,165.0842,0,2,6.90244642190478,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-3.8016604110515138,101.299,1,1,7.46987251283426,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-3.9475281697898317,129.9994,1,2,8.114020776078284,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.03375728744064,216.7166,1,1,8.273565977503942,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.379217032290126,76.367,0,2,5.72446056829307,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-2.3569644707578683,158.4604,1,2,8.361341588171896,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-3.3244001317168492,260.6278,1,1,8.395154952459963,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-2.8716228914933812,230.9984,1,2,9.134315981126187,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-1.5861609355296071,76.867,2,0,5.436778506725003,True,False,False,False,False,False,False,False,True,False,False,False,False,False
-3.881090196110492,129.3994,1,2,7.6285129621672905,False,False,False,True,False,False,False,False,False,True,False,False,False,False
